Product_ID,Variant_ID,Company_ID,Company_Location_ID,Quantity,Contract_Price,Last_Purchase_Price,Template_Name,Template_Price
,100000008007291,,,,,,,0.3121
,100000008007557,,,,,,,1.1151
,100000008007653,,,,,,,0.3581
,100000008001438,,,,,,,2.5337
,100000008001535,,,,,,,0.0607
,100000008020526,,,,,,,0.0729
,100000008020438,,,,,,,0.0508
,100000008020561,,,,,,,0.4481
,100000008019553,,,,,,,0.1244
,100000008019841,,,,,,,0.2924
,100000008020014,,,,,,,0.3672
,100000008020032,,,,,,,0.4037
,100000008020199,,,,,,,0.2937
,100000008020429,,,,,,,0.7527
,100000008020602,,,,,,,0.6286
,100000008019673,,,,,,,1.0201
,100000008020114,,,,,,,0.2861
,100000008020348,,,,,,,0.3319
,100000008020774,,,,,,,0.963
,100000008019571,,,,,,,0.8206
,100000008019859,,,,,,,0.2041
,100000008019950,,,,,,,0.9168
,100000008020200,,,,,,,0.2199
,100000008020349,,,,,,,0.1915
,100000008020775,,,,,,,0.215
,100000008019572,,,,,,,0.3127
,100000008020201,,,,,,,5.65012
,100000008020603,,,,,,,1.568
,100000008019674,,,,,,,0.2962
,100000008019861,,,,,,,0.3203
,100000008020274,,,,,,,0.5708
,100000008020513,,,,,,,0.4787
,100000008018445,,,,,,,0.265
,100000008018692,,,,,,,0.3169
,100000008018866,,,,,,,0.3404
,100000008019116,,,,,,,0.3241
,100000008018111,,,,,,,0.5022
,100000008018281,,,,,,,0.218
,100000008018528,,,,,,,0.3168
,100000008018693,,,,,,,0.3619
,100000008018949,,,,,,,0.2916
,100000008019027,,,,,,,0.3873
,100000008018112,,,,,,,0.2585
,100000008018282,,,,,,,1.1701
,100000008018362,,,,,,,0.8534
,100000008018529,,,,,,,0.8423
,100000008018694,,,,,,,0.816
,100000008018777,,,,,,,0.7219
,100000008018950,,,,,,,1.0062
,100000008018199,,,,,,,0.3556
,100000008019382,,,,,,,0.2021
,100000008018744,,,,,,,0.5201
,100000008018914,,,,,,,0.2575
,100000008019163,,,,,,,0.595
,100000008019341,,,,,,,1.0415
,100000008018259,,,,,,,0.8678
,100000008017359,,,,,,,11.2341
,100000008017773,,,,,,,44.9217
,100000008016646,,,,,,,117.1605
,100000008018047,,,,,,,86.0038
,100000008017187,,,,,,,1.8813
,100000008017489,,,,,,,2.2261
,100000008017698,,,,,,,2.2261
,100000008017966,,,,,,,3.4555
,100000008016677,,,,,,,3.4555
,100000008016917,,,,,,,5.3614
,100000008017091,,,,,,,5.3614
,100000008017388,,,,,,,11.017
,100000008017597,,,,,,,10.2369
,100000008018048,,,,,,,13.24
,100000008017285,,,,,,,20.7579
,100000008017286,,,,,,,3.6708
,100000008017010,,,,,,,5.3614
,100000008017500,,,,,,,13.4243
,100000008017806,,,,,,,13.8272
,100000008017709,,,,,,,6.0574
,100000008017978,,,,,,,8.8076
,100000008016689,,,,,,,10.5677
,100000008016925,,,,,,,11.2172
,100000008017099,,,,,,,13.6263
,100000008017399,,,,,,,20.0261
,100000008018059,,,,,,,44.1044
,100000008017993,,,,,,,0.9238
,100000008016780,,,,,,,1.2428
,100000008016941,,,,,,,2.1403
,100000008017207,,,,,,,3.052
,100000008018103,,,,,,,48.8764
,100000008016652,,,,,,,12.0297
,100000008016892,,,,,,,12.323
,100000008013322,,,,,,,58.7257
,100000008012683,,,,,,,12.2635
,100000008013101,,,,,,,6.8216
,100000008013041,,,,,,,5.7367
,100000008013121,,,,,,,5.7638
,100000008013273,,,,,,,5.116
,100000008030365,,,,,,,12.8858
,100000008030223,,,,,,,15.286
,100000008030588,,,,,,,15.1349
,100000008029538,,,,,,,14.8965
,100000008029727,,,,,,,18.69
,100000008029990,,,,,,,21.6488
,100000008030137,,,,,,,19.7504
,100000008030369,,,,,,,22.442
,100000008030516,,,,,,,26.8932
,100000008024507,,,,,,,2.5667
,100000008024040,,,,,,,2.1633
,100000008038012,,,,,,,3.2267
,100000008036925,,,,,,,0.3006
,100000008036513,,,,,,,0.85094
,100000008036759,,,,,,,0.1968
,100000008036936,,,,,,,0.2363
,100000008037212,,,,,,,0.2557
,100000008037394,,,,,,,0.2659
,100000008037331,,,,,,,0.1232
,100000008037607,,,,,,,0.1278
,100000008037787,,,,,,,0.1376
,100000008037238,,,,,,,0.1532
,100000008037420,,,,,,,0.1502
,100000008037696,,,,,,,0.1067
,100000008037700,,,,,,,0.5073
,100000008036556,,,,,,,0.3459
,100000008036474,,,,,,,0.3695
,100000008036638,,,,,,,0.1259
,100000008033570,,,,,,,0.5892
,100000008034015,,,,,,,0.7247
,100000008034482,,,,,,,0.1129
,100000008034762,,,,,,,0.1277
,100000008033656,,,,,,,0.1322
,100000008034301,,,,,,,0.1456
,100000008034841,,,,,,,0.2627
,100000008035342,,,,,,,0.3042
,100000008035883,,,,,,,0.5209
,100000008035056,,,,,,,0.2548
,100000008035095,,,,,,,2.783
,100000008035814,,,,,,,0.5402
,100000008035279,,,,,,,0.8084
,100000008036327,,,,,,,0.7071
,100000008036137,,,,,,,3.6663
,100000008036328,,,,,,,3.1762
,100000008035421,,,,,,,0.1713
,100000008035962,,,,,,,0.09
,100000008035868,,,,,,,0.3585
,100000008036048,,,,,,,0.1319
,100000008035597,,,,,,,0.0954
,100000008035774,,,,,,,0.3799
,100000008036049,,,,,,,0.1751
,100000008036330,,,,,,,0.4725
,100000008035422,,,,,,,0.1592
,100000008034882,,,,,,,1.8627
,100000008034883,,,,,,,9.69634
,100000008035455,,,,,,,3.7291
,100000008035093,,,,,,,3.3435
,100000008032805,,,,,,,0.95788
,100000008033074,,,,,,,0.1474
,100000008033231,,,,,,,0.8428
,100000008032173,,,,,,,0.1183
,100000008032374,,,,,,,0.132
,100000008032534,,,,,,,0.7294
,100000008032806,,,,,,,0.2803
,100000008032982,,,,,,,1.2802
,100000008033232,,,,,,,0.3592
,100000008032758,,,,,,,0.8065
,100000008033023,,,,,,,2.8097
,100000008033186,,,,,,,1.6207
,100000008033340,,,,,,,0.7932
,100000008032416,,,,,,,2.1195
,100000008032579,,,,,,,0.3669
,100000008032846,,,,,,,0.2626
,100000008033024,,,,,,,1.4729
,100000008032417,,,,,,,0.2765
,100000008032847,,,,,,,0.1747
,100000008033111,,,,,,,0.1949
,100000008033263,,,,,,,0.1209
,100000008032349,,,,,,,0.1945
,100000008033269,,,,,,,0.3538
,100000008032356,,,,,,,0.4428
,100000008032586,,,,,,,0.7693
,100000008032766,,,,,,,1.97554
,100000008033190,,,,,,,1.596
,100000008032287,,,,,,,0.026
,100000008032505,,,,,,,0.0415
,100000008032675,,,,,,,0.0609
,100000008033115,,,,,,,0.1412
,100000008032854,,,,,,,0.2565
,100000008033032,,,,,,,0.0194
,100000008033191,,,,,,,0.0216
,100000008032156,,,,,,,0.0321
,100000008032697,,,,,,,0.0647
,100000008033211,,,,,,,0.1065
,100000008032965,,,,,,,0.1791
,100000008032445,,,,,,,0.2627
,100000008032878,,,,,,,0.4033
,100000008032371,,,,,,,0.0163
,100000008032966,,,,,,,0.0154
,100000007837199,,,,,,,0.0154
,100000007837197,,,,,,,0.0209
,100000007837198,,,,,,,0.0251
,100000007837201,,,,,,,0.057
,100000007837375,,,,,,,0.2223
,100000007837388,,,,,,,0.4215
,100000007837383,,,,,,,0.3966
,100000007837599,,,,,,,0.037
,100000007837602,,,,,,,0.0726
,100000007837614,,,,,,,0.3392
,100000007837597,,,,,,,0.4982
,100000007890812,,,,,,,0.0508
,100000007890849,,,,,,,0.11045
,100000007891014,,,,,,,0.1276
,100000007891008,,,,,,,0.51565
,100000007891016,,,,,,,0.0485
,100000007890985,,,,,,,0.2173
,100000007890987,,,,,,,0.0737
,100000007890971,,,,,,,0.8563
,100000007890983,,,,,,,0.6527
,100000007891090,,,,,,,0.2868
,100000007891357,,,,,,,0.4354
,100000007891376,,,,,,,1.606
,100000007891380,,,,,,,3.9842
,100000007891386,,,,,,,0.9016
,100000007891359,,,,,,,1.9745
,100000007891379,,,,,,,0.8216
,100000007891440,,,,,,,5.6369
,100000007891667,,,,,,,0.2638
,100000007892467,,,,,,,2.5664
,100000007892571,,,,,,,8.46275
,100000007892582,,,,,,,0.5801
,100000007892591,,,,,,,0.2004
,100000007892984,,,,,,,1.65028
,100000007892939,,,,,,,0.3205
,100000007892942,,,,,,,0.2696
,100000007893070,,,,,,,0.4533
,100000007893048,,,,,,,0.5155
,100000007893052,,,,,,,1.8413
,100000007893021,,,,,,,1.0621
,100000007893040,,,,,,,0.4202
,100000007893022,,,,,,,0.2333
,100000007893025,,,,,,,0.3332
,100000007893029,,,,,,,0.2905
,100000007893033,,,,,,,0.5824
,100000007893037,,,,,,,0.5007
,100000007893431,,,,,,,3.0427
,100000007893412,,,,,,,5.4823
,100000007893421,,,,,,,0.6057
,100000007893425,,,,,,,0.2643
,100000007893429,,,,,,,1.3596
,100000007893409,,,,,,,0.55073
,100000007893418,,,,,,,0.3102
,100000007893422,,,,,,,0.7548
,100000007893426,,,,,,,0.95719
,100000007893430,,,,,,,2.1634
,100000007893813,,,,,,,0.9382
,100000007893806,,,,,,,0.5891
,100000007893811,,,,,,,0.2429
,100000007893844,,,,,,,1.2845
,100000007893846,,,,,,,0.3784
,100000007893852,,,,,,,0.2954
,100000007893855,,,,,,,0.7535
,100000007893842,,,,,,,0.6622
,100000007893843,,,,,,,0.8227
,100000007894396,,,,,,,31.9976
,100000007894408,,,,,,,48.492
,100000007894412,,,,,,,1.67125
,100000007894416,,,,,,,0.3912
,100000007894393,,,,,,,5.042
,100000007894397,,,,,,,0.8422
,100000007894400,,,,,,,0.6285
,100000007894405,,,,,,,3.0088
,100000007894410,,,,,,,1.7138
,100000007894413,,,,,,,14.5243
,100000007894418,,,,,,,3.056
,100000007894431,,,,,,,0.57181
,100000007894443,,,,,,,0.0792
,100000007894728,,,,,,,2.18149
,100000007894754,,,,,,,0.24965
,100000007894723,,,,,,,0.1218
,100000007894749,,,,,,,0.7633
,100000007894797,,,,,,,0.3465
,100000007894895,,,,,,,0.5604
,100000007894873,,,,,,,0.1171
,100000007894882,,,,,,,1.8131
,100000007894886,,,,,,,0.2336
,100000007894894,,,,,,,0.1718
,100000007894871,,,,,,,1.0733
,100000007894830,,,,,,,5.25112
,100000007894941,,,,,,,0.9437
,100000007895200,,,,,,,0.0802
,100000007895212,,,,,,,0.1256
,100000007895211,,,,,,,0.2938
,100000007895214,,,,,,,0.1706
,100000007896221,,,,,,,2.2359
,100000007896226,,,,,,,8.3718
,100000007896240,,,,,,,4.4322
,100000007896241,,,,,,,0.4115
,100000007896594,,,,,,,0.91655
,100000007896615,,,,,,,0.49572
,100000007896589,,,,,,,0.3865
,100000007896590,,,,,,,0.145
,100000007896568,,,,,,,0.1561
,100000007896573,,,,,,,0.2366
,100000007896766,,,,,,,0.1996
,100000007897229,,,,,,,0.172
,100000007897232,,,,,,,0.3869
,100000007897401,,,,,,,0.239
,100000007897408,,,,,,,0.4133
,100000007897726,,,,,,,0.2171
,100000007897778,,,,,,,0.0453
,100000007897736,,,,,,,0.0605
,100000007897751,,,,,,,0.1148
,100000007897721,,,,,,,0.2244
,100000007897752,,,,,,,0.2335
,100000007897746,,,,,,,0.7066
,100000007897803,,,,,,,0.6909
,100000007897796,,,,,,,1.3799
,100000007897785,,,,,,,0.0312
,100000007897789,,,,,,,0.0348
,100000007897797,,,,,,,0.0508
,100000007897783,,,,,,,0.0898
,100000007897874,,,,,,,0.2988
,100000007898232,,,,,,,0.4637
,100000007898220,,,,,,,0.0897
,100000007898226,,,,,,,0.1417
,100000007898425,,,,,,,0.2597
,100000007898451,,,,,,,0.4338
,100000007898393,,,,,,,0.8439
,100000007898426,,,,,,,0.9388
,100000007898457,,,,,,,1.9774
,100000007898394,,,,,,,3.9468
,100000007898427,,,,,,,0.0598
,100000007898442,,,,,,,0.1409
,100000007898342,,,,,,,3.3675
,100000007898337,,,,,,,0.5547
,100000007898358,,,,,,,0.081
,100000007898384,,,,,,,1.6238
,100000007898250,,,,,,,0.1494
,100000007898284,,,,,,,0.1531
,100000007898500,,,,,,,2.37883
,100000007898506,,,,,,,0.2765
,100000007898484,,,,,,,2.1919
,100000007898487,,,,,,,0.748
,100000007898493,,,,,,,3.1957
,100000007898486,,,,,,,0.5236
,100000007898485,,,,,,,0.0956
,100000007898489,,,,,,,1.3996
,100000007898491,,,,,,,0.2083
,100000007898498,,,,,,,0.178
,100000007898499,,,,,,,0.8681
,100000007898505,,,,,,,0.2281
,100000007898490,,,,,,,0.8583
,100000007898716,,,,,,,0.0507
,100000007898728,,,,,,,0.4453
,100000007898737,,,,,,,0.0814
,100000007898713,,,,,,,1.1007
,100000007898717,,,,,,,0.1368
,100000007899219,,,,,,,0.20294
,100000007899229,,,,,,,0.8727
,100000007899164,,,,,,,0.0339
,100000007899174,,,,,,,0.1789
,100000007899190,,,,,,,1.4394
,100000007899193,,,,,,,0.0541
,100000007899209,,,,,,,0.6114
,100000007899241,,,,,,,0.0603
,100000007899231,,,,,,,0.3329
,100000007899237,,,,,,,0.0817
,100000007899604,,,,,,,1.2465
,100000007899616,,,,,,,0.1658
,100000007899632,,,,,,,0.0944
,100000007899642,,,,,,,0.8264
,100000007899658,,,,,,,0.1944
,100000007899691,,,,,,,0.5462
,100000007899643,,,,,,,0.2082
,100000007899595,,,,,,,0.0904
,100000007899409,,,,,,,0.5677
,100000007899434,,,,,,,0.1106
,100000007899721,,,,,,,2.7717
,100000007899727,,,,,,,0.2598
,100000007899738,,,,,,,0.1773
,100000007899718,,,,,,,1.7842
,100000007899722,,,,,,,0.0645
,100000007899726,,,,,,,0.4975
,100000007899734,,,,,,,0.0721
,100000007899736,,,,,,,0.0927
,100000007899822,,,,,,,0.4077
,100000007899816,,,,,,,0.056
,100000007899828,,,,,,,0.068
,100000007899750,,,,,,,0.1026
,100000007899751,,,,,,,0.1753
,100000007900092,,,,,,,1.0677
,100000007900099,,,,,,,0.1892
,100000007900114,,,,,,,0.4555
,100000007900120,,,,,,,0.2993
,100000007900110,,,,,,,0.5341
,100000007900115,,,,,,,0.1087
,100000007900243,,,,,,,0.2224
,100000007900200,,,,,,,0.1492
,100000007900204,,,,,,,1.1466
,100000007900219,,,,,,,0.2536
,100000007900614,,,,,,,0.0677
,100000007900624,,,,,,,0.1593
,100000007900632,,,,,,,0.1095
,100000007900630,,,,,,,3.2417
,100000007900569,,,,,,,0.3752
,100000007900574,,,,,,,0.0899
,100000007900580,,,,,,,1.485
,100000007900585,,,,,,,0.2006
,100000007900602,,,,,,,0.1188
,100000007900551,,,,,,,0.8126
,100000007900579,,,,,,,0.3573
,100000007900583,,,,,,,2.1947
,100000007900687,,,,,,,0.7156
,100000007900659,,,,,,,0.3766
,100000007900673,,,,,,,0.1283
,100000007900949,,,,,,,1.3663
,100000007900954,,,,,,,0.175
,100000007900965,,,,,,,0.1404
,100000007900981,,,,,,,1.01
,100000007900993,,,,,,,0.3425
,100000007900975,,,,,,,5.8829
,100000007900987,,,,,,,0.7
,100000007901011,,,,,,,1.4129
,100000007900950,,,,,,,0.155
,100000007900925,,,,,,,0.6774
,100000007900912,,,,,,,2.9301
,100000007901247,,,,,,,0.65
,100000007901020,,,,,,,0.0818
,100000007901074,,,,,,,0.9794
,100000007901128,,,,,,,0.1593
,100000007901075,,,,,,,0.1068
,100000007901109,,,,,,,0.5825
,100000007901160,,,,,,,0.307
,100000007901189,,,,,,,2.1231
,100000007901234,,,,,,,0.6953
,100000007902488,,,,,,,0.1866
,100000007902571,,,,,,,0.2525
,100000007902686,,,,,,,0.062
,100000007902407,,,,,,,0.0447
,100000007902450,,,,,,,0.0678
,100000007902509,,,,,,,0.1036
,100000007902616,,,,,,,0.3816
,100000007902663,,,,,,,0.3472
,100000007902428,,,,,,,0.1977
,100000007902529,,,,,,,0.2368
,100000007902639,,,,,,,0.2374
,100000007902707,,,,,,,0.542
,100000007902408,,,,,,,0.6044
,100000007902465,,,,,,,0.4885
,100000007902510,,,,,,,0.1531
,100000007902640,,,,,,,0.2807
,100000007902708,,,,,,,0.3527
,100000007902466,,,,,,,0.2089
,100000007902511,,,,,,,0.4268
,100000007901528,,,,,,,0.7539
,100000007901282,,,,,,,1.1682
,100000007901329,,,,,,,1.2058
,100000007901423,,,,,,,0.5926
,100000007901513,,,,,,,0.306
,100000007901545,,,,,,,0.8388
,100000007901299,,,,,,,1.3451
,100000007901312,,,,,,,1.1554
,100000007901387,,,,,,,0.6973
,100000007901499,,,,,,,0.2959
,100000007901283,,,,,,,0.7181
,100000007901444,,,,,,,0.3876
,100000007901500,,,,,,,0.4437
,100000007901530,,,,,,,0.8349
,100000007901501,,,,,,,0.0601
,100000007901467,,,,,,,0.1018
,100000007901319,,,,,,,0.0663
,100000007901449,,,,,,,0.178
,100000007901535,,,,,,,0.1905
,100000007901302,,,,,,,0.1121
,100000007901450,,,,,,,0.1523
,100000007901486,,,,,,,0.112
,100000007901536,,,,,,,0.163
,100000007902070,,,,,,,0.1164
,100000007902007,,,,,,,0.1505
,100000007902069,,,,,,,0.2743
,100000007902296,,,,,,,0.5447
,100000007901947,,,,,,,0.2243
,100000007901925,,,,,,,0.1747
,100000007901830,,,,,,,0.3294
,100000007901549,,,,,,,0.1378
,100000007901610,,,,,,,0.2054
,100000007901657,,,,,,,0.1445
,100000007901720,,,,,,,0.2847
,100000007901848,,,,,,,0.3878
,100000007901682,,,,,,,0.2195
,100000007901759,,,,,,,0.54573
,100000007901795,,,,,,,0.3445
,100000007901850,,,,,,,0.8344
,100000007901573,,,,,,,2.9454
,100000007901635,,,,,,,0.6953
,100000007904202,,,,,,,0.5294
,100000007904228,,,,,,,0.60402
,100000007903913,,,,,,,0.0693
,100000007903958,,,,,,,1.4246
,100000007904024,,,,,,,0.1328
,100000007904100,,,,,,,0.1117
,100000007904151,,,,,,,0.6076
,100000007904229,,,,,,,0.3206
,100000007903933,,,,,,,0.0656
,100000007903981,,,,,,,0.0359
,100000007904204,,,,,,,0.249
,100000007903982,,,,,,,0.0417
,100000007904254,,,,,,,0.937
,100000007903957,,,,,,,0.0773
,100000007902830,,,,,,,0.0154
,100000007902964,,,,,,,0.0738
,100000007903018,,,,,,,0.4766
,100000007903093,,,,,,,0.0187
,100000007902780,,,,,,,0.32806
,100000007902831,,,,,,,1.1819
,100000007902896,,,,,,,0.0244
,100000007903043,,,,,,,0.0655
,100000007902728,,,,,,,0.0634
,100000007902872,,,,,,,0.1256
,100000007902936,,,,,,,0.028
,100000007903065,,,,,,,0.0582
,100000007902751,,,,,,,0.0595
,100000007902851,,,,,,,4.1039
,100000007902916,,,,,,,1.0853
,100000007902852,,,,,,,0.1721
,100000007903663,,,,,,,2.3742
,100000007903730,,,,,,,0.3363
,100000007903776,,,,,,,0.2714
,100000007903840,,,,,,,2.0693
,100000007903897,,,,,,,0.6063
,100000007903579,,,,,,,3.1035
,100000007903639,,,,,,,1.1409
,100000007903640,,,,,,,3.2967
,100000007903297,,,,,,,0.6978
,100000007903344,,,,,,,0.1427
,100000007903414,,,,,,,1.7276
,100000007903485,,,,,,,0.2703
,100000007903460,,,,,,,0.1708
,100000007903109,,,,,,,1.1502
,100000007903203,,,,,,,0.3163
,100000007903252,,,,,,,2.5798
,100000007903321,,,,,,,0.6708
,100000007903369,,,,,,,2.8146
,100000007905327,,,,,,,0.6243
,100000007905433,,,,,,,0.1317
,100000007905526,,,,,,,1.7276
,100000007905284,,,,,,,0.2473
,100000007905326,,,,,,,0.1732
,100000007904384,,,,,,,0.9814
,100000007904424,,,,,,,0.3422
,100000007904452,,,,,,,2.7452
,100000007904453,,,,,,,0.778
,100000007904493,,,,,,,0.1127
,100000007904514,,,,,,,0.2047
,100000007904417,,,,,,,0.0066
,100000007904309,,,,,,,0.0165
,100000007904347,,,,,,,0.0224
,100000007904391,,,,,,,0.0822
,100000007904433,,,,,,,0.0591
,100000007905106,,,,,,,0.0515
,100000007905157,,,,,,,0.1135
,100000007905260,,,,,,,0.0088
,100000007904948,,,,,,,0.0202
,100000007904997,,,,,,,0.0326
,100000007905131,,,,,,,0.0374
,100000007905197,,,,,,,0.0428
,100000007905261,,,,,,,0.0669
,100000007904928,,,,,,,0.1558
,100000007904998,,,,,,,0.1255
,100000007905132,,,,,,,0.0606
,100000007905025,,,,,,,0.0212
,100000007905079,,,,,,,0.011
,100000007905158,,,,,,,0.0172
,100000007905198,,,,,,,0.0164
,100000007904950,,,,,,,0.029
,100000007906929,,,,,,,3.4341
,100000007907099,,,,,,,5.0083
,100000007906978,,,,,,,0.5957
,100000007907097,,,,,,,0.1334
,100000007906808,,,,,,,1.6839
,100000007906855,,,,,,,0.2532
,100000007906928,,,,,,,0.196
,100000007907002,,,,,,,1.164
,100000007906809,,,,,,,0.3771
,100000007906812,,,,,,,2.7459
,100000007905778,,,,,,,0.742
,100000007905773,,,,,,,1.4222
,100000007905820,,,,,,,0.0663
,100000007905946,,,,,,,3.2106
,100000007905731,,,,,,,0.4202
,100000007905774,,,,,,,0.0996
,100000007905845,,,,,,,0.1169
,100000007905896,,,,,,,0.521
,100000007905589,,,,,,,0.1863
,100000007906261,,,,,,,0.1337
,100000007906334,,,,,,,0.5039
,100000007905994,,,,,,,0.0294
,100000007906062,,,,,,,0.2096
,100000007906145,,,,,,,0.0439
,100000007906105,,,,,,,0.4229
,100000007907868,,,,,,,0.1936
,100000007907902,,,,,,,0.2649
,100000007907529,,,,,,,0.0814
,100000007907601,,,,,,,0.0994
,100000007907651,,,,,,,0.187
,100000007907725,,,,,,,0.0748
,100000007907790,,,,,,,0.3286
,100000007907466,,,,,,,0.6078
,100000007907763,,,,,,,1.53058
,100000007907439,,,,,,,0.7974
,100000007907525,,,,,,,1.6465
,100000007907594,,,,,,,0.059
,100000007907670,,,,,,,0.0495
,100000007907694,,,,,,,0.0977
,100000007907784,,,,,,,0.8538
,100000007907595,,,,,,,0.045
,100000007907743,,,,,,,0.0717
,100000007911375,,,,,,,0.771
,100000007910915,,,,,,,0.0112
,100000007910711,,,,,,,0.0732
,100000007910810,,,,,,,0.0403
,100000007910952,,,,,,,0.11101
,100000007910811,,,,,,,0.0497
,100000007910802,,,,,,,0.0065
,100000007910885,,,,,,,0.0714
,100000007910347,,,,,,,0.2047
,100000007910547,,,,,,,0.0462
,100000007910656,,,,,,,0.0955
,100000007910398,,,,,,,0.1751
,100000007910372,,,,,,,0.0508
,100000007912718,,,,,,,0.1016
,100000007912515,,,,,,,1.08545
,100000007912579,,,,,,,0.3661
,100000007912769,,,,,,,1.3868
,100000007912544,,,,,,,0.6445
,100000007912612,,,,,,,0.2229
,100000007912763,,,,,,,1.7485
,100000007912545,,,,,,,0.5028
,100000007912577,,,,,,,0.1591
,100000007912650,,,,,,,0.7816
,100000007912702,,,,,,,2.0847
,100000007912514,,,,,,,0.9454
,100000007911526,,,,,,,1.4639
,100000007911578,,,,,,,1.2724
,100000007911525,,,,,,,0.3394
,100000007911576,,,,,,,0.1941
,100000007911650,,,,,,,0.1575
,100000007911758,,,,,,,0.2935
,100000007911433,,,,,,,0.1866
,100000007911577,,,,,,,0.4964
,100000007911629,,,,,,,0.2535
,100000007912391,,,,,,,0.4732
,100000007912192,,,,,,,0.2144
,100000007912348,,,,,,,0.5566
,100000007912320,,,,,,,1.1989
,100000007911854,,,,,,,0.3845
,100000007912015,,,,,,,0.2466
,100000007912779,,,,,,,0.0735
,100000007912801,,,,,,,0.081
,100000007913041,,,,,,,0.0172
,100000007913057,,,,,,,0.0233
,100000007913084,,,,,,,0.0568
,100000007913098,,,,,,,0.0527
,100000007913122,,,,,,,0.1021
,100000007913140,,,,,,,0.161
,100000007913032,,,,,,,0.1788
,100000007913058,,,,,,,0.2525
,100000007913115,,,,,,,0.5047
,100000007913076,,,,,,,0.0143
,100000007913091,,,,,,,0.0162
,100000007913116,,,,,,,0.0304
,100000007913023,,,,,,,0.0325
,100000007913049,,,,,,,0.8944
,100000007913018,,,,,,,0.1787
,100000007912918,,,,,,,0.0402
,100000007912933,,,,,,,0.0624
,100000007912955,,,,,,,0.4595
,100000007912969,,,,,,,0.0989
,100000007912974,,,,,,,0.0837
,100000007913000,,,,,,,0.2836
,100000007913015,,,,,,,0.0175
,100000007912914,,,,,,,0.1493
,100000007912951,,,,,,,0.0194
,100000007912941,,,,,,,2.1659
,100000007912911,,,,,,,0.2161
,100000007912935,,,,,,,0.046
,100000007912999,,,,,,,1.24084
,100000007913014,,,,,,,0.1319
,100000007912912,,,,,,,0.0175
,100000007913777,,,,,,,0.0694
,100000007913801,,,,,,,0.81975
,100000007913829,,,,,,,0.0213
,100000007913852,,,,,,,0.35467
,100000007913747,,,,,,,0.027
,100000007913764,,,,,,,1.4879
,100000007913809,,,,,,,6.0568
,100000007913708,,,,,,,0.225
,100000007913732,,,,,,,0.0689
,100000007913765,,,,,,,0.726
,100000007913784,,,,,,,0.1296
,100000007913810,,,,,,,0.0912
,100000007913827,,,,,,,0.382
,100000007913863,,,,,,,0.1764
,100000007913719,,,,,,,1.0468
,100000007913326,,,,,,,0.3161
,100000007913310,,,,,,,0.1061
,100000007913332,,,,,,,0.1561
,100000007913354,,,,,,,0.0085
,100000007913372,,,,,,,0.0199
,100000007913394,,,,,,,0.0363
,100000007913364,,,,,,,0.0439
,100000007913291,,,,,,,0.359
,100000007913308,,,,,,,0.0585
,100000007913350,,,,,,,0.1854
,100000007913365,,,,,,,0.18852
,100000007914286,,,,,,,0.4081
