Product_ID,Variant_ID,Company_ID,Company_Location_ID,Quantity,Contract_Price,Last_Purchase_Price,Template_Name,Template_Price
"","100000007916052","","","",,,"FRANCHISE",0.6983
"","100000007916298","","","",,,"FRANCHISE",0.8096
"","100000007916276","","","",,,"FRANCHISE",0.8639
"","100000007916199","","","",,,"FRANCHISE",1.5637
"","100000007916305","","","",,,"FRANCHISE",0.7555
"","100000007916261","","","",,,"FRANCHISE",8.44
"","100000007916279","","","",,,"FRANCHISE",25.8969
"","100000007916202","","","",,,"FRANCHISE",10.04
"","100000007918211","","","",,,"FRANCHISE",12.9501
"","100000008035331","","","",,,"FRANCHISE",0.8237
"","100000008035868","","","",,,"FRANCHISE",0.9054
"","100000008035597","","","",,,"FRANCHISE",0.1802
"","100000008035455","","","",,,"FRANCHISE",3.4133
"","100000007916011","","","",,,"FRANCHISE",1.075
"","100000008033191","","","",,,"FRANCHISE",0.0918
"","100000008032171","","","",,,"FRANCHISE",0.3259
"","100000008032239","","","",,,"FRANCHISE",0.5029
"","100000007919005","","","",,,"FRANCHISE",26.5412
"","100000008032374","","","",,,"FRANCHISE",0.3333
"","100000008033232","","","",,,"FRANCHISE",0.8353
"","100000008032611","","","",,,"FRANCHISE",1.1431
"","100000008032966","","","",,,"FRANCHISE",0.1167
"","100000007837199","","","",,,"FRANCHISE",0.0648
"","100000007837197","","","",,,"FRANCHISE",0.0952
"","100000007837206","","","",,,"FRANCHISE",0.1646
"","100000007914919","","","",,,"FRANCHISE",0.3879
"","100000007918978","","","",,,"FRANCHISE",3.8587
"","100000007918915","","","",,,"FRANCHISE",6.3084
"","100000007837388","","","",,,"FRANCHISE",0.7078
"","100000007837383","","","",,,"FRANCHISE",0.6661
"","100000007916438","","","",,,"FRANCHISE",0.367
"","100000007916439","","","",,,"FRANCHISE",0.7
"","100000007916451","","","",,,"FRANCHISE",0.74
"","100000007916508","","","",,,"FRANCHISE",0.3636
"","100000007916453","","","",,,"FRANCHISE",0.3421
"","100000007914461","","","",,,"FRANCHISE",0.7525
"","100000007914415","","","",,,"FRANCHISE",0.562
"","100000007891014","","","",,,"FRANCHISE",0.2798
"","100000007917384","","","",,,"FRANCHISE",1.7761
"","100000007918112","","","",,,"FRANCHISE",0.2041
"","100000007891002","","","",,,"FRANCHISE",0.1985
"","100000007914573","","","",,,"FRANCHISE",0.1399
"","100000007914592","","","",,,"FRANCHISE",0.1366
"","100000007914626","","","",,,"FRANCHISE",0.1487
"","100000007916111","","","",,,"FRANCHISE",0.1649
"","100000007916132","","","",,,"FRANCHISE",0.2088
"","100000007918129","","","",,,"FRANCHISE",0.4658
"","100000007918374","","","",,,"FRANCHISE",0.1396
"","100000007915789","","","",,,"FRANCHISE",1.3309
"","100000007970708","","","",,,"FRANCHISE",0.5823
"","100000007918412","","","",,,"FRANCHISE",1.855
"","100000007915729","","","",,,"FRANCHISE",1.0127
"","100000007915762","","","",,,"FRANCHISE",0.4779
"","100000008032416","","","",,,"FRANCHISE",2.0269
"","100000008011494","","","",,,"FRANCHISE",1.6721
"","100000008011770","","","",,,"FRANCHISE",0.8547
"","100000008009965","","","",,,"FRANCHISE",5
"","100000007914927","","","",,,"FRANCHISE",0.2461
"","100000008036638","","","",,,"FRANCHISE",0.1613
"","100000008034106","","","",,,"FRANCHISE",0.194
"","100000008032579","","","",,,"FRANCHISE",0.4657
"","100000008032846","","","",,,"FRANCHISE",0.3492
"","100000008032214","","","",,,"FRANCHISE",0.5798
"","100000008032287","","","",,,"FRANCHISE",0.0948
"","100000008033115","","","",,,"FRANCHISE",0.2828
"","100000008017489","","","",,,"FRANCHISE",1.735
"","100000008017010","","","",,,"FRANCHISE",4.4305
"","100000008017500","","","",,,"FRANCHISE",15.3448
"","100000008017978","","","",,,"FRANCHISE",7.2601
"","100000008016925","","","",,,"FRANCHISE",8.543
"","100000008035883","","","",,,"FRANCHISE",1.1121
"","100000007915175","","","",,,"FRANCHISE",0.3065
"","100000007915084","","","",,,"FRANCHISE",0.2827
"","100000007915133","","","",,,"FRANCHISE",1.1005
"","100000007918993","","","",,,"FRANCHISE",33.3878
"","100000007918608","","","",,,"FRANCHISE",20.078
"","100000007918553","","","",,,"FRANCHISE",5.65
"","100000008016780","","","",,,"FRANCHISE",1.5184
"","100000008036925","","","",,,"FRANCHISE",0.4477
"","100000007917370","","","",,,"FRANCHISE",1.6525
"","100000007917284","","","",,,"FRANCHISE",5.14
"","100000007917326","","","",,,"FRANCHISE",2.0392
"","100000007917304","","","",,,"FRANCHISE",2.1237
"","100000007917168","","","",,,"FRANCHISE",32.5348
"","100000007918893","","","",,,"FRANCHISE",2.9815
"","100000008001494","","","",,,"FRANCHISE",2.2221
"","100000008001946","","","",,,"FRANCHISE",2.6394
"","100000008001858","","","",,,"FRANCHISE",1.597
"","100000008036513","","","",,,"FRANCHISE",0.4512
"","100000008037212","","","",,,"FRANCHISE",0.3891
"","100000008037394","","","",,,"FRANCHISE",0.3678
"","100000008035056","","","",,,"FRANCHISE",0.4413
"","100000008035609","","","",,,"FRANCHISE",2.0793
"","100000007918401","","","",,,"FRANCHISE",0.3155
"","100000008009999","","","",,,"FRANCHISE",2.52
"","100000008009939","","","",,,"FRANCHISE",7.875
"","100000008012118","","","",,,"FRANCHISE",2.5667
"","100000008012119","","","",,,"FRANCHISE",2.0912
"","100000008011270","","","",,,"FRANCHISE",9.5458
"","100000008011153","","","",,,"FRANCHISE",2.3924
"","100000008011301","","","",,,"FRANCHISE",3.2304
"","100000008010203","","","",,,"FRANCHISE",2.25
"","100000007969069","","","",,,"FRANCHISE",0.1922
"","100000007968851","","","",,,"FRANCHISE",0.2574
"","100000008010595","","","",,,"FRANCHISE",2.5417
"","100000008010121","","","",,,"FRANCHISE",3.0366
"","100000008010044","","","",,,"FRANCHISE",0.6957
"","100000007979090","","","",,,"FRANCHISE",0.1358
"","100000008011329","","","",,,"FRANCHISE",17.16
"","100000007979079","","","",,,"FRANCHISE",0.7369
"","100000008017359","","","",,,"FRANCHISE",10.1883
"","100000008016646","","","",,,"FRANCHISE",133.9215
"","100000008011552","","","",,,"FRANCHISE",4.8387
"","100000008011576","","","",,,"FRANCHISE",7.2276
"","100000008011322","","","",,,"FRANCHISE",4.9194
"","100000008017698","","","",,,"FRANCHISE",1.9773
"","100000008017966","","","",,,"FRANCHISE",2.851
"","100000008017285","","","",,,"FRANCHISE",14.2721
"","100000008020850","","","",,,"FRANCHISE",0.8169
"","100000008019931","","","",,,"FRANCHISE",0.8363
"","100000008020178","","","",,,"FRANCHISE",0.6961
"","100000008011225","","","",,,"FRANCHISE",5.0731
"","100000008011008","","","",,,"FRANCHISE",6.6957
"","100000008011936","","","",,,"FRANCHISE",4.6875
"","100000008020014","","","",,,"FRANCHISE",0.5438
"","100000008019673","","","",,,"FRANCHISE",1.1578
"","100000008020775","","","",,,"FRANCHISE",0.3548
"","100000008020603","","","",,,"FRANCHISE",1.9016
"","100000008020513","","","",,,"FRANCHISE",0.8234
"","100000008018445","","","",,,"FRANCHISE",0.4109
"","100000008018692","","","",,,"FRANCHISE",0.627
"","100000008019116","","","",,,"FRANCHISE",0.513
"","100000008018281","","","",,,"FRANCHISE",0.4411
"","100000008018693","","","",,,"FRANCHISE",0.7998
"","100000008019382","","","",,,"FRANCHISE",0.3321
"","100000008011797","","","",,,"FRANCHISE",3.0272
"","100000008012107","","","",,,"FRANCHISE",3.4167
"","100000008015236","","","",,,"FRANCHISE",3.9677
"","100000008012216","","","",,,"FRANCHISE",8.2306
"","100000008012217","","","",,,"FRANCHISE",4.3333
"","100000008011181","","","",,,"FRANCHISE",4.2107
"","100000008018111","","","",,,"FRANCHISE",0.867
"","100000007974608","","","",,,"FRANCHISE",0.1117
"","100000007974545","","","",,,"FRANCHISE",0.0686
"","100000007974570","","","",,,"FRANCHISE",0.1072
"","100000007974632","","","",,,"FRANCHISE",0.2538
"","100000007974595","","","",,,"FRANCHISE",0.1155
"","100000007974690","","","",,,"FRANCHISE",0.2962
"","100000008012106","","","",,,"FRANCHISE",3.2258
"","100000008012323","","","",,,"FRANCHISE",4.0333
"","100000008010984","","","",,,"FRANCHISE",2.0414
"","100000008011435","","","",,,"FRANCHISE",7.1545
"","100000008011051","","","",,,"FRANCHISE",19.5005
"","100000007975801","","","",,,"FRANCHISE",0.3687
"","100000007975888","","","",,,"FRANCHISE",0.3484
"","100000007974871","","","",,,"FRANCHISE",0.52
"","100000007973574","","","",,,"FRANCHISE",0.1133
"","100000007973449","","","",,,"FRANCHISE",0.1216
"","100000008009814","","","",,,"FRANCHISE",2.6932
"","100000008010298","","","",,,"FRANCHISE",34.527
"","100000008017773","","","",,,"FRANCHISE",51.3483
"","100000008009716","","","",,,"FRANCHISE",2.3441
"","100000008009881","","","",,,"FRANCHISE",1.0465
"","100000008010600","","","",,,"FRANCHISE",5
"","100000008017187","","","",,,"FRANCHISE",1.655
"","100000008016917","","","",,,"FRANCHISE",4.5689
"","100000008017091","","","",,,"FRANCHISE",4.3001
"","100000008017286","","","",,,"FRANCHISE",2.7978
"","100000008017806","","","",,,"FRANCHISE",15.8053
"","100000008018047","","","",,,"FRANCHISE",94.7912
"","100000008010905","","","",,,"FRANCHISE",1.7924
"","100000008010070","","","",,,"FRANCHISE",1.8109
"","100000008010314","","","",,,"FRANCHISE",3.7594
"","100000008010830","","","",,,"FRANCHISE",2.1313
"","100000008011674","","","",,,"FRANCHISE",3.515
"","100000008017709","","","",,,"FRANCHISE",4.3499
"","100000008017399","","","",,,"FRANCHISE",14.2739
"","100000008018059","","","",,,"FRANCHISE",34.1125
"","100000008002204","","","",,,"FRANCHISE",0.5295
"","100000008009883","","","",,,"FRANCHISE",3.92
"","100000008010761","","","",,,"FRANCHISE",3.2954
"","100000008017207","","","",,,"FRANCHISE",2.7769
"","100000008010315","","","",,,"FRANCHISE",3.576
"","100000008009836","","","",,,"FRANCHISE",3
"","100000007977983","","","",,,"FRANCHISE",0.486
"","100000008016652","","","",,,"FRANCHISE",7.9101
"","100000008001923","","","",,,"FRANCHISE",0.2995
"","100000008002203","","","",,,"FRANCHISE",1.0243
"","100000008011935","","","",,,"FRANCHISE",4.2286
"","100000008011647","","","",,,"FRANCHISE",4.6778
"","100000008012145","","","",,,"FRANCHISE",4.8387
"","100000008018744","","","",,,"FRANCHISE",0.8987
"","100000008019163","","","",,,"FRANCHISE",1.0122
"","100000007979891","","","",,,"FRANCHISE",0.4112
"","100000008001670","","","",,,"FRANCHISE",2.3489
"","100000008002411","","","",,,"FRANCHISE",2.6456
"","100000008002319","","","",,,"FRANCHISE",1.916
"","100000008012350","","","",,,"FRANCHISE",1.4234
"","100000008011175","","","",,,"FRANCHISE",3.6433
"","100000008011328","","","",,,"FRANCHISE",6.1
"","100000008011108","","","",,,"FRANCHISE",4.3469
"","100000008018259","","","",,,"FRANCHISE",1.2862
"","100000007975019","","","",,,"FRANCHISE",0.43
"","100000007974968","","","",,,"FRANCHISE",0.69
"","100000007974828","","","",,,"FRANCHISE",0.55
"","100000008018338","","","",,,"FRANCHISE",0.942
"","100000007973451","","","",,,"FRANCHISE",0.362
"","100000007974434","","","",,,"FRANCHISE",0.1159
"","100000007973758","","","",,,"FRANCHISE",0.2697
"","100000008013322","","","",,,"FRANCHISE",64.5851
"","100000007974896","","","",,,"FRANCHISE",0.82
"","100000007975044","","","",,,"FRANCHISE",1.8231
"","100000007975426","","","",,,"FRANCHISE",0.46
"","100000007975532","","","",,,"FRANCHISE",0.5191
"","100000007975166","","","",,,"FRANCHISE",0.2
"","100000008016328","","","",,,"FRANCHISE",16.4483
"","100000008013121","","","",,,"FRANCHISE",4.7889
"","100000008016612","","","",,,"FRANCHISE",15.8442
"","100000008016230","","","",,,"FRANCHISE",3.9649
"","100000008016137","","","",,,"FRANCHISE",5.4595
"","100000008016424","","","",,,"FRANCHISE",5.3083
"","100000008009913","","","",,,"FRANCHISE",2.2083
"","100000008010691","","","",,,"FRANCHISE",2.28
"","100000008017993","","","",,,"FRANCHISE",1.0662
"","100000008016941","","","",,,"FRANCHISE",2.3024
"","100000008011509","","","",,,"FRANCHISE",2.6238
"","100000008011195","","","",,,"FRANCHISE",3.211
"","100000008001589","","","",,,"FRANCHISE",2.7606
"","100000008020526","","","",,,"FRANCHISE",0.1554
"","100000008020438","","","",,,"FRANCHISE",0.0893
"","100000008010237","","","",,,"FRANCHISE",3.241
"","100000008010077","","","",,,"FRANCHISE",1.8333
"","100000008010837","","","",,,"FRANCHISE",1.8918
"","100000008010569","","","",,,"FRANCHISE",6.8333
"","100000008016422","","","",,,"FRANCHISE",11.9258
"","100000008015446","","","",,,"FRANCHISE",4.7571
"","100000008011698","","","",,,"FRANCHISE",8.4019
"","100000008010969","","","",,,"FRANCHISE",3.5143
"","100000007906812","","","",,,"FRANCHISE",2.1228
"","100000007920730","","","",,,"FRANCHISE",4.0387
"","100000007920352","","","",,,"FRANCHISE",6.3692
"","100000007922348","","","",,,"FRANCHISE",0.5796
"","100000007922226","","","",,,"FRANCHISE",0.6964
"","100000007922182","","","",,,"FRANCHISE",0.3077
"","100000007906213","","","",,,"FRANCHISE",0.5926
"","100000007906263","","","",,,"FRANCHISE",0.4655
"","100000007906126","","","",,,"FRANCHISE",0.2688
"","100000007905997","","","",,,"FRANCHISE",0.9719
"","100000007908220","","","",,,"FRANCHISE",0.1606
"","100000007921838","","","",,,"FRANCHISE",0.3552
"","100000007898797","","","",,,"FRANCHISE",0.0967
"","100000007918655","","","",,,"FRANCHISE",1.6411
"","100000007918628","","","",,,"FRANCHISE",7.5522
"","100000007907670","","","",,,"FRANCHISE",0.0799
"","100000007907719","","","",,,"FRANCHISE",2.0251
"","100000007907595","","","",,,"FRANCHISE",0.0712
"","100000007920717","","","",,,"FRANCHISE",5.3624
"","100000007920238","","","",,,"FRANCHISE",5.9425
"","100000007917243","","","",,,"FRANCHISE",23.3908
"","100000007908554","","","",,,"FRANCHISE",0.5347
"","100000007920822","","","",,,"FRANCHISE",4.4055
"","100000007923628","","","",,,"FRANCHISE",1.4646
"","100000007923602","","","",,,"FRANCHISE",2.5252
"","100000007923418","","","",,,"FRANCHISE",0.481
"","100000007923534","","","",,,"FRANCHISE",0.8818
"","100000007923482","","","",,,"FRANCHISE",1.0869
"","100000007923515","","","",,,"FRANCHISE",2.7652
"","100000007917980","","","",,,"FRANCHISE",0.4228
"","100000007898505","","","",,,"FRANCHISE",0.6837
"","100000007898667","","","",,,"FRANCHISE",0.0997
"","100000007896224","","","",,,"FRANCHISE",1.1091
"","100000007896240","","","",,,"FRANCHISE",5.9219
"","100000007896615","","","",,,"FRANCHISE",0.9687
"","100000007923304","","","",,,"FRANCHISE",1.4731
"","100000007921516","","","",,,"FRANCHISE",0.2601
"","100000007898037","","","",,,"FRANCHISE",0.7567
"","100000007897857","","","",,,"FRANCHISE",2.2739
"","100000007897847","","","",,,"FRANCHISE",0.3752
"","100000007898216","","","",,,"FRANCHISE",1.7489
"","100000007898425","","","",,,"FRANCHISE",0.5854
"","100000007922134","","","",,,"FRANCHISE",0.7894
"","100000007898337","","","",,,"FRANCHISE",0.5923
